# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 1.476794e+00 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.476497e+00 
5.500000e-02, 3.500000e-02, 0.000000e+00, 1.474556e+00 
6.500000e-02, 3.500000e-02, 0.000000e+00, 1.472138e+00 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.468673e+00 
8.500000e-02, 3.500000e-02, 0.000000e+00, 1.467437e+00 
9.500000e-02, 3.500000e-02, 0.000000e+00, 1.471526e+00 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.474924e+00 
1.150000e-01, 3.500000e-02, 0.000000e+00, 1.478135e+00 
1.250000e-01, 3.500000e-02, 0.000000e+00, 1.481170e+00 
1.350000e-01, 3.500000e-02, 0.000000e+00, 1.484096e+00 
1.450000e-01, 3.500000e-02, 0.000000e+00, 1.486954e+00 
1.550000e-01, 3.500000e-02, 0.000000e+00, 1.489592e+00 
1.650000e-01, 3.500000e-02, 0.000000e+00, 1.491287e+00 
1.750000e-01, 3.500000e-02, 0.000000e+00, 1.493026e+00 
1.850000e-01, 3.500000e-02, 0.000000e+00, 1.495090e+00 
1.950000e-01, 3.500000e-02, 0.000000e+00, 1.497150e+00 
2.050000e-01, 3.500000e-02, 0.000000e+00, 1.499101e+00 
2.150000e-01, 3.500000e-02, 0.000000e+00, 1.500931e+00 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.502688e+00 
2.350000e-01, 3.500000e-02, 0.000000e+00, 1.504565e+00 
2.450000e-01, 3.500000e-02, 0.000000e+00, 1.507108e+00 
2.550000e-01, 3.500000e-02, 0.000000e+00, 1.511757e+00 
2.650000e-01, 3.500000e-02, 0.000000e+00, 1.516298e+00 
2.750000e-01, 3.500000e-02, 0.000000e+00, 1.520068e+00 
2.850000e-01, 3.500000e-02, 0.000000e+00, 1.523392e+00 
2.950000e-01, 3.500000e-02, 0.000000e+00, 1.526234e+00 
3.050000e-01, 3.500000e-02, 0.000000e+00, 1.528480e+00 
3.150000e-01, 3.500000e-02, 0.000000e+00, 1.530346e+00 
3.250000e-01, 3.500000e-02, 0.000000e+00, 1.531462e+00 
3.350000e-01, 3.500000e-02, 0.000000e+00, 1.532966e+00 
3.450000e-01, 3.500000e-02, 0.000000e+00, 1.535166e+00 
3.550000e-01, 3.500000e-02, 0.000000e+00, 1.537364e+00 
3.650000e-01, 3.500000e-02, 0.000000e+00, 1.539603e+00 
3.750000e-01, 3.500000e-02, 0.000000e+00, 1.541725e+00 
3.850000e-01, 3.500000e-02, 0.000000e+00, 1.543715e+00 
3.950000e-01, 3.500000e-02, 0.000000e+00, 1.545601e+00 
4.050000e-01, 3.500000e-02, 0.000000e+00, 1.547418e+00 
4.150000e-01, 3.500000e-02, 0.000000e+00, 1.549168e+00 
4.250000e-01, 3.500000e-02, 0.000000e+00, 1.550853e+00 
4.350000e-01, 3.500000e-02, 0.000000e+00, 1.552472e+00 
4.450000e-01, 3.500000e-02, 0.000000e+00, 1.554026e+00 
4.550000e-01, 3.500000e-02, 0.000000e+00, 1.555531e+00 
4.650000e-01, 3.500000e-02, 0.000000e+00, 1.557016e+00 
4.750000e-01, 3.500000e-02, 0.000000e+00, 1.558300e+00 
4.850000e-01, 3.500000e-02, 0.000000e+00, 1.559761e+00 
4.950000e-01, 3.500000e-02, 0.000000e+00, 1.561192e+00 
5.050000e-01, 3.500000e-02, 0.000000e+00, 1.562540e+00 
5.150000e-01, 3.500000e-02, 0.000000e+00, 1.563812e+00 
5.250000e-01, 3.500000e-02, 0.000000e+00, 1.565026e+00 
5.350000e-01, 3.500000e-02, 0.000000e+00, 1.566192e+00 
5.450000e-01, 3.500000e-02, 0.000000e+00, 1.567315e+00 
5.550000e-01, 3.500000e-02, 0.000000e+00, 1.568394e+00 
5.650000e-01, 3.500000e-02, 0.000000e+00, 1.569427e+00 
5.750000e-01, 3.500000e-02, 0.000000e+00, 1.570412e+00 
5.850000e-01, 3.500000e-02, 0.000000e+00, 1.571349e+00 
5.950000e-01, 3.500000e-02, 0.000000e+00, 1.572241e+00 
6.050000e-01, 3.500000e-02, 0.000000e+00, 1.573093e+00 
6.150000e-01, 3.500000e-02, 0.000000e+00, 1.573914e+00 
6.250000e-01, 3.500000e-02, 0.000000e+00, 1.574711e+00 
6.350000e-01, 3.500000e-02, 0.000000e+00, 1.575487e+00 
6.450000e-01, 3.500000e-02, 0.000000e+00, 1.576241e+00 
6.550000e-01, 3.500000e-02, 0.000000e+00, 1.576970e+00 
6.650000e-01, 3.500000e-02, 0.000000e+00, 1.577664e+00 
6.750000e-01, 3.500000e-02, 0.000000e+00, 1.578316e+00 
6.850000e-01, 3.500000e-02, 0.000000e+00, 1.578934e+00 
6.950000e-01, 3.500000e-02, 0.000000e+00, 1.579547e+00 
7.050000e-01, 3.500000e-02, 0.000000e+00, 1.580167e+00 
7.150000e-01, 3.500000e-02, 0.000000e+00, 1.580651e+00 
7.250000e-01, 3.500000e-02, 0.000000e+00, 1.580567e+00 
7.350000e-01, 3.500000e-02, 0.000000e+00, 1.580286e+00 
7.450000e-01, 3.500000e-02, 0.000000e+00, 1.580131e+00 
7.550000e-01, 3.500000e-02, 0.000000e+00, 1.580172e+00 
7.650000e-01, 3.500000e-02, 0.000000e+00, 1.580407e+00 
7.750000e-01, 3.500000e-02, 0.000000e+00, 1.580725e+00 
7.850000e-01, 3.500000e-02, 0.000000e+00, 1.581025e+00 
7.950000e-01, 3.500000e-02, 0.000000e+00, 1.581279e+00 
8.050000e-01, 3.500000e-02, 0.000000e+00, 1.581481e+00 
8.150000e-01, 3.500000e-02, 0.000000e+00, 1.581627e+00 
8.250000e-01, 3.500000e-02, 0.000000e+00, 1.581705e+00 
8.350000e-01, 3.500000e-02, 0.000000e+00, 1.581697e+00 
8.450000e-01, 3.500000e-02, 0.000000e+00, 1.581565e+00 
8.550000e-01, 3.500000e-02, 0.000000e+00, 1.581311e+00 
8.650000e-01, 3.500000e-02, 0.000000e+00, 1.580916e+00 
8.750000e-01, 3.500000e-02, 0.000000e+00, 1.580313e+00 
8.850000e-01, 3.500000e-02, 0.000000e+00, 1.579443e+00 
8.950000e-01, 3.500000e-02, 0.000000e+00, 1.578299e+00 
9.050000e-01, 3.500000e-02, 0.000000e+00, 1.576868e+00 
9.150000e-01, 3.500000e-02, 0.000000e+00, 1.575122e+00 
9.250000e-01, 3.500000e-02, 0.000000e+00, 1.573064e+00 
9.350000e-01, 3.500000e-02, 0.000000e+00, 1.570749e+00 
9.450000e-01, 3.500000e-02, 0.000000e+00, 1.568274e+00 
9.550000e-01, 3.500000e-02, 0.000000e+00, 1.565757e+00 
9.650000e-01, 3.500000e-02, 0.000000e+00, 1.563309e+00 
9.750000e-01, 3.500000e-02, 0.000000e+00, 1.561024e+00 
9.850000e-01, 3.500000e-02, 0.000000e+00, 1.558970e+00 
9.950000e-01, 3.500000e-02, 0.000000e+00, 1.557151e+00 
1.005000e+00, 3.500000e-02, 0.000000e+00, 1.555609e+00 
1.015000e+00, 3.500000e-02, 0.000000e+00, 1.554466e+00 
1.025000e+00, 3.500000e-02, 0.000000e+00, 1.553858e+00 
1.035000e+00, 3.500000e-02, 0.000000e+00, 1.553824e+00 
1.045000e+00, 3.500000e-02, 0.000000e+00, 1.554229e+00 
1.055000e+00, 3.500000e-02, 0.000000e+00, 1.554757e+00 
1.065000e+00, 3.500000e-02, 0.000000e+00, 1.554980e+00 
