# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 1.458780e+00 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.458880e+00 
5.500000e-02, 3.500000e-02, 0.000000e+00, 1.459101e+00 
6.500000e-02, 3.500000e-02, 0.000000e+00, 1.459522e+00 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.459783e+00 
8.500000e-02, 3.500000e-02, 0.000000e+00, 1.459998e+00 
9.500000e-02, 3.500000e-02, 0.000000e+00, 1.460412e+00 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.461027e+00 
1.150000e-01, 3.500000e-02, 0.000000e+00, 1.461824e+00 
1.250000e-01, 3.500000e-02, 0.000000e+00, 1.462756e+00 
1.350000e-01, 3.500000e-02, 0.000000e+00, 1.463730e+00 
1.450000e-01, 3.500000e-02, 0.000000e+00, 1.464577e+00 
1.550000e-01, 3.500000e-02, 0.000000e+00, 1.465004e+00 
1.650000e-01, 3.500000e-02, 0.000000e+00, 1.464529e+00 
1.750000e-01, 3.500000e-02, 0.000000e+00, 1.464560e+00 
1.850000e-01, 3.500000e-02, 0.000000e+00, 1.465463e+00 
1.950000e-01, 3.500000e-02, 0.000000e+00, 1.466355e+00 
2.050000e-01, 3.500000e-02, 0.000000e+00, 1.467137e+00 
2.150000e-01, 3.500000e-02, 0.000000e+00, 1.467883e+00 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.468748e+00 
2.350000e-01, 3.500000e-02, 0.000000e+00, 1.470022e+00 
2.450000e-01, 3.500000e-02, 0.000000e+00, 1.472222e+00 
2.550000e-01, 3.500000e-02, 0.000000e+00, 1.475818e+00 
2.650000e-01, 3.500000e-02, 0.000000e+00, 1.479599e+00 
2.750000e-01, 3.500000e-02, 0.000000e+00, 1.482164e+00 
2.850000e-01, 3.500000e-02, 0.000000e+00, 1.484131e+00 
2.950000e-01, 3.500000e-02, 0.000000e+00, 1.485649e+00 
3.050000e-01, 3.500000e-02, 0.000000e+00, 1.486430e+00 
3.150000e-01, 3.500000e-02, 0.000000e+00, 1.486034e+00 
3.250000e-01, 3.500000e-02, 0.000000e+00, 1.485229e+00 
3.350000e-01, 3.500000e-02, 0.000000e+00, 1.485667e+00 
3.450000e-01, 3.500000e-02, 0.000000e+00, 1.487054e+00 
3.550000e-01, 3.500000e-02, 0.000000e+00, 1.488535e+00 
3.650000e-01, 3.500000e-02, 0.000000e+00, 1.489971e+00 
3.750000e-01, 3.500000e-02, 0.000000e+00, 1.491181e+00 
3.850000e-01, 3.500000e-02, 0.000000e+00, 1.492337e+00 
3.950000e-01, 3.500000e-02, 0.000000e+00, 1.493600e+00 
4.050000e-01, 3.500000e-02, 0.000000e+00, 1.494778e+00 
4.150000e-01, 3.500000e-02, 0.000000e+00, 1.495865e+00 
4.250000e-01, 3.500000e-02, 0.000000e+00, 1.496907e+00 
4.350000e-01, 3.500000e-02, 0.000000e+00, 1.497944e+00 
4.450000e-01, 3.500000e-02, 0.000000e+00, 1.499008e+00 
4.550000e-01, 3.500000e-02, 0.000000e+00, 1.500117e+00 
4.650000e-01, 3.500000e-02, 0.000000e+00, 1.501246e+00 
4.750000e-01, 3.500000e-02, 0.000000e+00, 1.502280e+00 
4.850000e-01, 3.500000e-02, 0.000000e+00, 1.503167e+00 
4.950000e-01, 3.500000e-02, 0.000000e+00, 1.504082e+00 
5.050000e-01, 3.500000e-02, 0.000000e+00, 1.505019e+00 
5.150000e-01, 3.500000e-02, 0.000000e+00, 1.505956e+00 
5.250000e-01, 3.500000e-02, 0.000000e+00, 1.506880e+00 
5.350000e-01, 3.500000e-02, 0.000000e+00, 1.507788e+00 
5.450000e-01, 3.500000e-02, 0.000000e+00, 1.508675e+00 
5.550000e-01, 3.500000e-02, 0.000000e+00, 1.509541e+00 
5.650000e-01, 3.500000e-02, 0.000000e+00, 1.510383e+00 
5.750000e-01, 3.500000e-02, 0.000000e+00, 1.511204e+00 
5.850000e-01, 3.500000e-02, 0.000000e+00, 1.512004e+00 
5.950000e-01, 3.500000e-02, 0.000000e+00, 1.512790e+00 
6.050000e-01, 3.500000e-02, 0.000000e+00, 1.513566e+00 
6.150000e-01, 3.500000e-02, 0.000000e+00, 1.514339e+00 
6.250000e-01, 3.500000e-02, 0.000000e+00, 1.515113e+00 
6.350000e-01, 3.500000e-02, 0.000000e+00, 1.515888e+00 
6.450000e-01, 3.500000e-02, 0.000000e+00, 1.516659e+00 
6.550000e-01, 3.500000e-02, 0.000000e+00, 1.517416e+00 
6.650000e-01, 3.500000e-02, 0.000000e+00, 1.518141e+00 
6.750000e-01, 3.500000e-02, 0.000000e+00, 1.518811e+00 
6.850000e-01, 3.500000e-02, 0.000000e+00, 1.519403e+00 
6.950000e-01, 3.500000e-02, 0.000000e+00, 1.519900e+00 
7.050000e-01, 3.500000e-02, 0.000000e+00, 1.520311e+00 
7.150000e-01, 3.500000e-02, 0.000000e+00, 1.520701e+00 
7.250000e-01, 3.500000e-02, 0.000000e+00, 1.521233e+00 
7.350000e-01, 3.500000e-02, 0.000000e+00, 1.521994e+00 
7.450000e-01, 3.500000e-02, 0.000000e+00, 1.522783e+00 
7.550000e-01, 3.500000e-02, 0.000000e+00, 1.523566e+00 
7.650000e-01, 3.500000e-02, 0.000000e+00, 1.524343e+00 
7.750000e-01, 3.500000e-02, 0.000000e+00, 1.525109e+00 
7.850000e-01, 3.500000e-02, 0.000000e+00, 1.525850e+00 
7.950000e-01, 3.500000e-02, 0.000000e+00, 1.526547e+00 
8.050000e-01, 3.500000e-02, 0.000000e+00, 1.527184e+00 
8.150000e-01, 3.500000e-02, 0.000000e+00, 1.527751e+00 
8.250000e-01, 3.500000e-02, 0.000000e+00, 1.528235e+00 
8.350000e-01, 3.500000e-02, 0.000000e+00, 1.528635e+00 
8.450000e-01, 3.500000e-02, 0.000000e+00, 1.528956e+00 
8.550000e-01, 3.500000e-02, 0.000000e+00, 1.529206e+00 
8.650000e-01, 3.500000e-02, 0.000000e+00, 1.529406e+00 
8.750000e-01, 3.500000e-02, 0.000000e+00, 1.529560e+00 
8.850000e-01, 3.500000e-02, 0.000000e+00, 1.529661e+00 
8.950000e-01, 3.500000e-02, 0.000000e+00, 1.529710e+00 
9.050000e-01, 3.500000e-02, 0.000000e+00, 1.529687e+00 
9.150000e-01, 3.500000e-02, 0.000000e+00, 1.529593e+00 
9.250000e-01, 3.500000e-02, 0.000000e+00, 1.529437e+00 
9.350000e-01, 3.500000e-02, 0.000000e+00, 1.529249e+00 
9.450000e-01, 3.500000e-02, 0.000000e+00, 1.529048e+00 
9.550000e-01, 3.500000e-02, 0.000000e+00, 1.528870e+00 
9.650000e-01, 3.500000e-02, 0.000000e+00, 1.528767e+00 
9.750000e-01, 3.500000e-02, 0.000000e+00, 1.528747e+00 
9.850000e-01, 3.500000e-02, 0.000000e+00, 1.528632e+00 
9.950000e-01, 3.500000e-02, 0.000000e+00, 1.528512e+00 
1.005000e+00, 3.500000e-02, 0.000000e+00, 1.528502e+00 
1.015000e+00, 3.500000e-02, 0.000000e+00, 1.528669e+00 
1.025000e+00, 3.500000e-02, 0.000000e+00, 1.529066e+00 
1.035000e+00, 3.500000e-02, 0.000000e+00, 1.529690e+00 
1.045000e+00, 3.500000e-02, 0.000000e+00, 1.530457e+00 
1.055000e+00, 3.500000e-02, 0.000000e+00, 1.531302e+00 
1.065000e+00, 3.500000e-02, 0.000000e+00, 1.532184e+00 
1.075000e+00, 3.500000e-02, 0.000000e+00, 1.533075e+00 
1.085000e+00, 3.500000e-02, 0.000000e+00, 1.533952e+00 
1.095000e+00, 3.500000e-02, 0.000000e+00, 1.534797e+00 
1.105000e+00, 3.500000e-02, 0.000000e+00, 1.535594e+00 
1.115000e+00, 3.500000e-02, 0.000000e+00, 1.536325e+00 
1.125000e+00, 3.500000e-02, 0.000000e+00, 1.536972e+00 
1.135000e+00, 3.500000e-02, 0.000000e+00, 1.537507e+00 
1.145000e+00, 3.500000e-02, 0.000000e+00, 1.537908e+00 
1.155000e+00, 3.500000e-02, 0.000000e+00, 1.538160e+00 
1.165000e+00, 3.500000e-02, 0.000000e+00, 1.538258e+00 
1.175000e+00, 3.500000e-02, 0.000000e+00, 1.538177e+00 
1.185000e+00, 3.500000e-02, 0.000000e+00, 1.537875e+00 
1.195000e+00, 3.500000e-02, 0.000000e+00, 1.537307e+00 
1.205000e+00, 3.500000e-02, 0.000000e+00, 1.536425e+00 
1.215000e+00, 3.500000e-02, 0.000000e+00, 1.535179e+00 
1.225000e+00, 3.500000e-02, 0.000000e+00, 1.533520e+00 
1.235000e+00, 3.500000e-02, 0.000000e+00, 1.531477e+00 
1.245000e+00, 3.500000e-02, 0.000000e+00, 1.528998e+00 
1.255000e+00, 3.500000e-02, 0.000000e+00, 1.526233e+00 
1.265000e+00, 3.500000e-02, 0.000000e+00, 1.523333e+00 
1.275000e+00, 3.500000e-02, 0.000000e+00, 1.520414e+00 
1.285000e+00, 3.500000e-02, 0.000000e+00, 1.517560e+00 
1.295000e+00, 3.500000e-02, 0.000000e+00, 1.514825e+00 
1.305000e+00, 3.500000e-02, 0.000000e+00, 1.512249e+00 
1.315000e+00, 3.500000e-02, 0.000000e+00, 1.509861e+00 
1.325000e+00, 3.500000e-02, 0.000000e+00, 1.507688e+00 
1.335000e+00, 3.500000e-02, 0.000000e+00, 1.505770e+00 
1.345000e+00, 3.500000e-02, 0.000000e+00, 1.504148e+00 
1.355000e+00, 3.500000e-02, 0.000000e+00, 1.502872e+00 
1.365000e+00, 3.500000e-02, 0.000000e+00, 1.501988e+00 
1.375000e+00, 3.500000e-02, 0.000000e+00, 1.501542e+00 
1.385000e+00, 3.500000e-02, 0.000000e+00, 1.501564e+00 
1.395000e+00, 3.500000e-02, 0.000000e+00, 1.502080e+00 
1.405000e+00, 3.500000e-02, 0.000000e+00, 1.503113e+00 
1.415000e+00, 3.500000e-02, 0.000000e+00, 1.504681e+00 
1.425000e+00, 3.500000e-02, 0.000000e+00, 1.506812e+00 
1.435000e+00, 3.500000e-02, 0.000000e+00, 1.509408e+00 
1.445000e+00, 3.500000e-02, 0.000000e+00, 1.512256e+00 
1.455000e+00, 3.500000e-02, 0.000000e+00, 1.515151e+00 
1.465000e+00, 3.500000e-02, 0.000000e+00, 1.518052e+00 
1.475000e+00, 3.500000e-02, 0.000000e+00, 1.520919e+00 
1.485000e+00, 3.500000e-02, 0.000000e+00, 1.523705e+00 
1.495000e+00, 3.500000e-02, 0.000000e+00, 1.526360e+00 
1.505000e+00, 3.500000e-02, 0.000000e+00, 1.528829e+00 
1.515000e+00, 3.500000e-02, 0.000000e+00, 1.531056e+00 
1.525000e+00, 3.500000e-02, 0.000000e+00, 1.532975e+00 
1.535000e+00, 3.500000e-02, 0.000000e+00, 1.534520e+00 
1.545000e+00, 3.500000e-02, 0.000000e+00, 1.535619e+00 
1.555000e+00, 3.500000e-02, 0.000000e+00, 1.536197e+00 
1.565000e+00, 3.500000e-02, 0.000000e+00, 1.536172e+00 
1.575000e+00, 3.500000e-02, 0.000000e+00, 1.535462e+00 
1.585000e+00, 3.500000e-02, 0.000000e+00, 1.533979e+00 
1.595000e+00, 3.500000e-02, 0.000000e+00, 1.531638e+00 
1.605000e+00, 3.500000e-02, 0.000000e+00, 1.528353e+00 
1.615000e+00, 3.500000e-02, 0.000000e+00, 1.524044e+00 
1.625000e+00, 3.500000e-02, 0.000000e+00, 1.518636e+00 
1.635000e+00, 3.500000e-02, 0.000000e+00, 1.512069e+00 
1.645000e+00, 3.500000e-02, 0.000000e+00, 1.504295e+00 
1.655000e+00, 3.500000e-02, 0.000000e+00, 1.495284e+00 
1.665000e+00, 3.500000e-02, 0.000000e+00, 1.485026e+00 
1.675000e+00, 3.500000e-02, 0.000000e+00, 1.473535e+00 
1.685000e+00, 3.500000e-02, 0.000000e+00, 1.460842e+00 
1.695000e+00, 3.500000e-02, 0.000000e+00, 1.447003e+00 
1.705000e+00, 3.500000e-02, 0.000000e+00, 1.432091e+00 
1.715000e+00, 3.500000e-02, 0.000000e+00, 1.416193e+00 
1.725000e+00, 3.500000e-02, 0.000000e+00, 1.399408e+00 
1.735000e+00, 3.500000e-02, 0.000000e+00, 1.381842e+00 
1.745000e+00, 3.500000e-02, 0.000000e+00, 1.363600e+00 
1.755000e+00, 3.500000e-02, 0.000000e+00, 1.344786e+00 
1.765000e+00, 3.500000e-02, 0.000000e+00, 1.325499e+00 
1.775000e+00, 3.500000e-02, 0.000000e+00, 1.305828e+00 
1.785000e+00, 3.500000e-02, 0.000000e+00, 1.285851e+00 
1.795000e+00, 3.500000e-02, 0.000000e+00, 1.265642e+00 
1.805000e+00, 3.500000e-02, 0.000000e+00, 1.245274e+00 
1.815000e+00, 3.500000e-02, 0.000000e+00, 1.224827e+00 
1.825000e+00, 3.500000e-02, 0.000000e+00, 1.204402e+00 
1.835000e+00, 3.500000e-02, 0.000000e+00, 1.184136e+00 
1.845000e+00, 3.500000e-02, 0.000000e+00, 1.164215e+00 
1.855000e+00, 3.500000e-02, 0.000000e+00, 1.144891e+00 
1.865000e+00, 3.500000e-02, 0.000000e+00, 1.126488e+00 
1.875000e+00, 3.500000e-02, 0.000000e+00, 1.109401e+00 
1.885000e+00, 3.500000e-02, 0.000000e+00, 1.094061e+00 
1.895000e+00, 3.500000e-02, 0.000000e+00, 1.080875e+00 
1.905000e+00, 3.500000e-02, 0.000000e+00, 1.070121e+00 
1.915000e+00, 3.500000e-02, 0.000000e+00, 1.061849e+00 
1.925000e+00, 3.500000e-02, 0.000000e+00, 1.055859e+00 
1.935000e+00, 3.500000e-02, 0.000000e+00, 1.051779e+00 
1.945000e+00, 3.500000e-02, 0.000000e+00, 1.049186e+00 
1.955000e+00, 3.500000e-02, 0.000000e+00, 1.047679e+00 
1.965000e+00, 3.500000e-02, 0.000000e+00, 1.046881e+00 
1.975000e+00, 3.500000e-02, 0.000000e+00, 1.046407e+00 
