# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 1.472824e+00 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.472392e+00 
5.500000e-02, 3.500000e-02, 0.000000e+00, 1.471487e+00 
6.500000e-02, 3.500000e-02, 0.000000e+00, 1.470527e+00 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.469313e+00 
8.500000e-02, 3.500000e-02, 0.000000e+00, 1.468181e+00 
9.500000e-02, 3.500000e-02, 0.000000e+00, 1.469524e+00 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.471498e+00 
1.150000e-01, 3.500000e-02, 0.000000e+00, 1.473793e+00 
1.250000e-01, 3.500000e-02, 0.000000e+00, 1.476254e+00 
1.350000e-01, 3.500000e-02, 0.000000e+00, 1.478815e+00 
1.450000e-01, 3.500000e-02, 0.000000e+00, 1.481383e+00 
1.550000e-01, 3.500000e-02, 0.000000e+00, 1.483676e+00 
1.650000e-01, 3.500000e-02, 0.000000e+00, 1.484905e+00 
1.750000e-01, 3.500000e-02, 0.000000e+00, 1.486184e+00 
1.850000e-01, 3.500000e-02, 0.000000e+00, 1.487827e+00 
1.950000e-01, 3.500000e-02, 0.000000e+00, 1.489381e+00 
2.050000e-01, 3.500000e-02, 0.000000e+00, 1.490753e+00 
2.150000e-01, 3.500000e-02, 0.000000e+00, 1.491972e+00 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.493134e+00 
2.350000e-01, 3.500000e-02, 0.000000e+00, 1.494475e+00 
2.450000e-01, 3.500000e-02, 0.000000e+00, 1.496604e+00 
2.550000e-01, 3.500000e-02, 0.000000e+00, 1.500969e+00 
2.650000e-01, 3.500000e-02, 0.000000e+00, 1.505409e+00 
2.750000e-01, 3.500000e-02, 0.000000e+00, 1.509111e+00 
2.850000e-01, 3.500000e-02, 0.000000e+00, 1.512579e+00 
2.950000e-01, 3.500000e-02, 0.000000e+00, 1.515711e+00 
3.050000e-01, 3.500000e-02, 0.000000e+00, 1.518126e+00 
3.150000e-01, 3.500000e-02, 0.000000e+00, 1.519755e+00 
3.250000e-01, 3.500000e-02, 0.000000e+00, 1.520183e+00 
3.350000e-01, 3.500000e-02, 0.000000e+00, 1.520834e+00 
3.450000e-01, 3.500000e-02, 0.000000e+00, 1.522176e+00 
3.550000e-01, 3.500000e-02, 0.000000e+00, 1.523661e+00 
3.650000e-01, 3.500000e-02, 0.000000e+00, 1.525303e+00 
3.750000e-01, 3.500000e-02, 0.000000e+00, 1.526917e+00 
3.850000e-01, 3.500000e-02, 0.000000e+00, 1.528580e+00 
3.950000e-01, 3.500000e-02, 0.000000e+00, 1.530251e+00 
4.050000e-01, 3.500000e-02, 0.000000e+00, 1.531874e+00 
4.150000e-01, 3.500000e-02, 0.000000e+00, 1.533433e+00 
4.250000e-01, 3.500000e-02, 0.000000e+00, 1.534919e+00 
4.350000e-01, 3.500000e-02, 0.000000e+00, 1.536349e+00 
4.450000e-01, 3.500000e-02, 0.000000e+00, 1.537794e+00 
4.550000e-01, 3.500000e-02, 0.000000e+00, 1.539344e+00 
4.650000e-01, 3.500000e-02, 0.000000e+00, 1.540965e+00 
4.750000e-01, 3.500000e-02, 0.000000e+00, 1.542220e+00 
4.850000e-01, 3.500000e-02, 0.000000e+00, 1.543179e+00 
4.950000e-01, 3.500000e-02, 0.000000e+00, 1.544306e+00 
5.050000e-01, 3.500000e-02, 0.000000e+00, 1.545529e+00 
5.150000e-01, 3.500000e-02, 0.000000e+00, 1.546746e+00 
5.250000e-01, 3.500000e-02, 0.000000e+00, 1.547915e+00 
5.350000e-01, 3.500000e-02, 0.000000e+00, 1.549029e+00 
5.450000e-01, 3.500000e-02, 0.000000e+00, 1.550090e+00 
5.550000e-01, 3.500000e-02, 0.000000e+00, 1.551109e+00 
5.650000e-01, 3.500000e-02, 0.000000e+00, 1.552092e+00 
5.750000e-01, 3.500000e-02, 0.000000e+00, 1.553046e+00 
5.850000e-01, 3.500000e-02, 0.000000e+00, 1.553976e+00 
5.950000e-01, 3.500000e-02, 0.000000e+00, 1.554882e+00 
6.050000e-01, 3.500000e-02, 0.000000e+00, 1.555763e+00 
6.150000e-01, 3.500000e-02, 0.000000e+00, 1.556617e+00 
6.250000e-01, 3.500000e-02, 0.000000e+00, 1.557438e+00 
6.350000e-01, 3.500000e-02, 0.000000e+00, 1.558221e+00 
6.450000e-01, 3.500000e-02, 0.000000e+00, 1.558959e+00 
6.550000e-01, 3.500000e-02, 0.000000e+00, 1.559655e+00 
6.650000e-01, 3.500000e-02, 0.000000e+00, 1.560316e+00 
6.750000e-01, 3.500000e-02, 0.000000e+00, 1.560962e+00 
6.850000e-01, 3.500000e-02, 0.000000e+00, 1.561629e+00 
6.950000e-01, 3.500000e-02, 0.000000e+00, 1.562361e+00 
7.050000e-01, 3.500000e-02, 0.000000e+00, 1.563194e+00 
7.150000e-01, 3.500000e-02, 0.000000e+00, 1.564163e+00 
7.250000e-01, 3.500000e-02, 0.000000e+00, 1.565185e+00 
7.350000e-01, 3.500000e-02, 0.000000e+00, 1.565501e+00 
7.450000e-01, 3.500000e-02, 0.000000e+00, 1.565562e+00 
7.550000e-01, 3.500000e-02, 0.000000e+00, 1.565603e+00 
7.650000e-01, 3.500000e-02, 0.000000e+00, 1.565596e+00 
7.750000e-01, 3.500000e-02, 0.000000e+00, 1.565500e+00 
7.850000e-01, 3.500000e-02, 0.000000e+00, 1.565316e+00 
7.950000e-01, 3.500000e-02, 0.000000e+00, 1.565074e+00 
8.050000e-01, 3.500000e-02, 0.000000e+00, 1.564815e+00 
8.150000e-01, 3.500000e-02, 0.000000e+00, 1.564593e+00 
8.250000e-01, 3.500000e-02, 0.000000e+00, 1.564469e+00 
8.350000e-01, 3.500000e-02, 0.000000e+00, 1.564518e+00 
8.450000e-01, 3.500000e-02, 0.000000e+00, 1.564824e+00 
8.550000e-01, 3.500000e-02, 0.000000e+00, 1.565399e+00 
8.650000e-01, 3.500000e-02, 0.000000e+00, 1.566135e+00 
8.750000e-01, 3.500000e-02, 0.000000e+00, 1.566944e+00 
8.850000e-01, 3.500000e-02, 0.000000e+00, 1.567766e+00 
8.950000e-01, 3.500000e-02, 0.000000e+00, 1.568554e+00 
9.050000e-01, 3.500000e-02, 0.000000e+00, 1.569261e+00 
9.150000e-01, 3.500000e-02, 0.000000e+00, 1.569843e+00 
9.250000e-01, 3.500000e-02, 0.000000e+00, 1.570261e+00 
9.350000e-01, 3.500000e-02, 0.000000e+00, 1.570477e+00 
9.450000e-01, 3.500000e-02, 0.000000e+00, 1.570438e+00 
9.550000e-01, 3.500000e-02, 0.000000e+00, 1.570091e+00 
9.650000e-01, 3.500000e-02, 0.000000e+00, 1.569385e+00 
9.750000e-01, 3.500000e-02, 0.000000e+00, 1.568313e+00 
9.850000e-01, 3.500000e-02, 0.000000e+00, 1.566785e+00 
9.950000e-01, 3.500000e-02, 0.000000e+00, 1.564674e+00 
1.005000e+00, 3.500000e-02, 0.000000e+00, 1.562047e+00 
1.015000e+00, 3.500000e-02, 0.000000e+00, 1.559072e+00 
1.025000e+00, 3.500000e-02, 0.000000e+00, 1.555883e+00 
1.035000e+00, 3.500000e-02, 0.000000e+00, 1.552609e+00 
1.045000e+00, 3.500000e-02, 0.000000e+00, 1.549397e+00 
1.055000e+00, 3.500000e-02, 0.000000e+00, 1.546406e+00 
1.065000e+00, 3.500000e-02, 0.000000e+00, 1.543789e+00 
1.075000e+00, 3.500000e-02, 0.000000e+00, 1.541666e+00 
1.085000e+00, 3.500000e-02, 0.000000e+00, 1.540099e+00 
1.095000e+00, 3.500000e-02, 0.000000e+00, 1.539107e+00 
1.105000e+00, 3.500000e-02, 0.000000e+00, 1.538675e+00 
1.115000e+00, 3.500000e-02, 0.000000e+00, 1.538775e+00 
1.125000e+00, 3.500000e-02, 0.000000e+00, 1.539383e+00 
1.135000e+00, 3.500000e-02, 0.000000e+00, 1.540473e+00 
1.145000e+00, 3.500000e-02, 0.000000e+00, 1.542024e+00 
1.155000e+00, 3.500000e-02, 0.000000e+00, 1.543951e+00 
1.165000e+00, 3.500000e-02, 0.000000e+00, 1.545968e+00 
1.175000e+00, 3.500000e-02, 0.000000e+00, 1.547787e+00 
1.185000e+00, 3.500000e-02, 0.000000e+00, 1.549177e+00 
1.195000e+00, 3.500000e-02, 0.000000e+00, 1.549976e+00 
1.205000e+00, 3.500000e-02, 0.000000e+00, 1.550165e+00 
1.215000e+00, 3.500000e-02, 0.000000e+00, 1.549720e+00 
1.225000e+00, 3.500000e-02, 0.000000e+00, 1.548607e+00 
1.235000e+00, 3.500000e-02, 0.000000e+00, 1.546777e+00 
1.245000e+00, 3.500000e-02, 0.000000e+00, 1.544165e+00 
1.255000e+00, 3.500000e-02, 0.000000e+00, 1.540685e+00 
1.265000e+00, 3.500000e-02, 0.000000e+00, 1.536229e+00 
1.275000e+00, 3.500000e-02, 0.000000e+00, 1.530667e+00 
1.285000e+00, 3.500000e-02, 0.000000e+00, 1.523838e+00 
1.295000e+00, 3.500000e-02, 0.000000e+00, 1.515567e+00 
1.305000e+00, 3.500000e-02, 0.000000e+00, 1.505669e+00 
1.315000e+00, 3.500000e-02, 0.000000e+00, 1.493985e+00 
1.325000e+00, 3.500000e-02, 0.000000e+00, 1.480412e+00 
1.335000e+00, 3.500000e-02, 0.000000e+00, 1.464926e+00 
1.345000e+00, 3.500000e-02, 0.000000e+00, 1.447593e+00 
1.355000e+00, 3.500000e-02, 0.000000e+00, 1.428571e+00 
1.365000e+00, 3.500000e-02, 0.000000e+00, 1.408105e+00 
1.375000e+00, 3.500000e-02, 0.000000e+00, 1.386521e+00 
1.385000e+00, 3.500000e-02, 0.000000e+00, 1.364218e+00 
1.395000e+00, 3.500000e-02, 0.000000e+00, 1.341658e+00 
1.405000e+00, 3.500000e-02, 0.000000e+00, 1.319354e+00 
1.415000e+00, 3.500000e-02, 0.000000e+00, 1.297842e+00 
1.425000e+00, 3.500000e-02, 0.000000e+00, 1.277648e+00 
1.435000e+00, 3.500000e-02, 0.000000e+00, 1.259240e+00 
1.445000e+00, 3.500000e-02, 0.000000e+00, 1.242976e+00 
1.455000e+00, 3.500000e-02, 0.000000e+00, 1.229059e+00 
1.465000e+00, 3.500000e-02, 0.000000e+00, 1.217503e+00 
1.475000e+00, 3.500000e-02, 0.000000e+00, 1.208115e+00 
1.485000e+00, 3.500000e-02, 0.000000e+00, 1.200492e+00 
1.495000e+00, 3.500000e-02, 0.000000e+00, 1.194030e+00 
1.505000e+00, 3.500000e-02, 0.000000e+00, 1.187978e+00 
1.515000e+00, 3.500000e-02, 0.000000e+00, 1.181548e+00 
1.525000e+00, 3.500000e-02, 0.000000e+00, 1.174061e+00 
1.535000e+00, 3.500000e-02, 0.000000e+00, 1.165082e+00 
1.545000e+00, 3.500000e-02, 0.000000e+00, 1.154479e+00 
1.555000e+00, 3.500000e-02, 0.000000e+00, 1.142397e+00 
1.565000e+00, 3.500000e-02, 0.000000e+00, 1.129158e+00 
1.575000e+00, 3.500000e-02, 0.000000e+00, 1.115151e+00 
1.585000e+00, 3.500000e-02, 0.000000e+00, 1.100818e+00 
1.595000e+00, 3.500000e-02, 0.000000e+00, 1.086761e+00 
1.605000e+00, 3.500000e-02, 0.000000e+00, 1.073886e+00 
1.615000e+00, 3.500000e-02, 0.000000e+00, 1.063374e+00 
1.625000e+00, 3.500000e-02, 0.000000e+00, 1.056293e+00 
1.635000e+00, 3.500000e-02, 0.000000e+00, 1.052968e+00 
1.645000e+00, 3.500000e-02, 0.000000e+00, 1.052633e+00 
1.655000e+00, 3.500000e-02, 0.000000e+00, 1.053862e+00 
1.665000e+00, 3.500000e-02, 0.000000e+00, 1.055391e+00 
1.675000e+00, 3.500000e-02, 0.000000e+00, 1.056527e+00 
1.685000e+00, 3.500000e-02, 0.000000e+00, 1.057034e+00 
1.695000e+00, 3.500000e-02, 0.000000e+00, 1.056901e+00 
1.705000e+00, 3.500000e-02, 0.000000e+00, 1.056229e+00 
1.715000e+00, 3.500000e-02, 0.000000e+00, 1.055197e+00 
1.725000e+00, 3.500000e-02, 0.000000e+00, 1.054018e+00 
1.735000e+00, 3.500000e-02, 0.000000e+00, 1.052911e+00 
1.745000e+00, 3.500000e-02, 0.000000e+00, 1.052057e+00 
1.755000e+00, 3.500000e-02, 0.000000e+00, 1.051529e+00 
1.765000e+00, 3.500000e-02, 0.000000e+00, 1.051151e+00 
1.775000e+00, 3.500000e-02, 0.000000e+00, 1.050606e+00 
1.785000e+00, 3.500000e-02, 0.000000e+00, 1.049661e+00 
1.795000e+00, 3.500000e-02, 0.000000e+00, 1.048323e+00 
1.805000e+00, 3.500000e-02, 0.000000e+00, 1.046773e+00 
1.815000e+00, 3.500000e-02, 0.000000e+00, 1.045223e+00 
1.825000e+00, 3.500000e-02, 0.000000e+00, 1.043962e+00 
1.835000e+00, 3.500000e-02, 0.000000e+00, 1.043347e+00 
1.845000e+00, 3.500000e-02, 0.000000e+00, 1.043584e+00 
1.855000e+00, 3.500000e-02, 0.000000e+00, 1.044546e+00 
1.865000e+00, 3.500000e-02, 0.000000e+00, 1.045857e+00 
1.875000e+00, 3.500000e-02, 0.000000e+00, 1.047138e+00 
1.885000e+00, 3.500000e-02, 0.000000e+00, 1.048074e+00 
1.895000e+00, 3.500000e-02, 0.000000e+00, 1.048415e+00 
1.905000e+00, 3.500000e-02, 0.000000e+00, 1.047997e+00 
1.915000e+00, 3.500000e-02, 0.000000e+00, 1.046770e+00 
1.925000e+00, 3.500000e-02, 0.000000e+00, 1.044813e+00 
1.935000e+00, 3.500000e-02, 0.000000e+00, 1.042256e+00 
1.945000e+00, 3.500000e-02, 0.000000e+00, 1.039236e+00 
1.955000e+00, 3.500000e-02, 0.000000e+00, 1.035874e+00 
1.965000e+00, 3.500000e-02, 0.000000e+00, 1.032256e+00 
1.975000e+00, 3.500000e-02, 0.000000e+00, 1.028447e+00 
1.985000e+00, 3.500000e-02, 0.000000e+00, 1.024491e+00 
1.995000e+00, 3.500000e-02, 0.000000e+00, 1.020424e+00 
2.005000e+00, 3.500000e-02, 0.000000e+00, 1.016272e+00 
2.015000e+00, 3.500000e-02, 0.000000e+00, 1.012057e+00 
2.025000e+00, 3.500000e-02, 0.000000e+00, 1.007807e+00 
2.035000e+00, 3.500000e-02, 0.000000e+00, 1.003544e+00 
2.045000e+00, 3.500000e-02, 0.000000e+00, 9.992872e-01 
2.055000e+00, 3.500000e-02, 0.000000e+00, 9.950534e-01 
2.065000e+00, 3.500000e-02, 0.000000e+00, 9.908525e-01 
2.075000e+00, 3.500000e-02, 0.000000e+00, 9.866909e-01 
2.085000e+00, 3.500000e-02, 0.000000e+00, 9.825733e-01 
2.095000e+00, 3.500000e-02, 0.000000e+00, 9.785016e-01 
2.105000e+00, 3.500000e-02, 0.000000e+00, 9.744759e-01 
2.115000e+00, 3.500000e-02, 0.000000e+00, 9.704921e-01 
2.125000e+00, 3.500000e-02, 0.000000e+00, 9.665474e-01 
2.135000e+00, 3.500000e-02, 0.000000e+00, 9.626319e-01 
2.145000e+00, 3.500000e-02, 0.000000e+00, 9.587440e-01 
2.155000e+00, 3.500000e-02, 0.000000e+00, 9.548798e-01 
2.165000e+00, 3.500000e-02, 0.000000e+00, 9.510288e-01 
2.175000e+00, 3.500000e-02, 0.000000e+00, 9.471591e-01 
2.185000e+00, 3.500000e-02, 0.000000e+00, 9.432352e-01 
2.195000e+00, 3.500000e-02, 0.000000e+00, 9.392525e-01 
2.205000e+00, 3.500000e-02, 0.000000e+00, 9.352428e-01 
2.215000e+00, 3.500000e-02, 0.000000e+00, 9.312592e-01 
2.225000e+00, 3.500000e-02, 0.000000e+00, 9.273622e-01 
2.235000e+00, 3.500000e-02, 0.000000e+00, 9.236110e-01 
2.245000e+00, 3.500000e-02, 0.000000e+00, 9.200578e-01 
2.255000e+00, 3.500000e-02, 0.000000e+00, 9.167441e-01 
2.265000e+00, 3.500000e-02, 0.000000e+00, 9.136998e-01 
2.275000e+00, 3.500000e-02, 0.000000e+00, 9.109429e-01 
2.285000e+00, 3.500000e-02, 0.000000e+00, 9.084818e-01 
