# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, CO2tot 
3.744000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.515923e-03, 7.921740e-04, 0.000000e+00,  0.000000e+00, 7.730644e-05, 2.663542e-14, 5.464427e-01,  8.441645e-03   
3.750000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.516406e-03, 7.919413e-04, 0.000000e+00,  0.000000e+00, 7.749807e-05, 2.709800e-14, 5.464853e-01,  8.441649e-03   
3.756000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.516888e-03, 7.917083e-04, 0.000000e+00,  0.000000e+00, 7.769002e-05, 2.756729e-14, 5.465383e-01,  8.441653e-03   
3.762000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.517368e-03, 7.914750e-04, 0.000000e+00,  0.000000e+00, 7.788231e-05, 2.804549e-14, 5.465840e-01,  8.441655e-03   
3.768000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.517848e-03, 7.912414e-04, 0.000000e+00,  0.000000e+00, 7.807486e-05, 2.853076e-14, 5.466208e-01,  8.441658e-03   
3.774000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.518325e-03, 7.910078e-04, 0.000000e+00,  0.000000e+00, 7.826757e-05, 2.902065e-14, 5.466573e-01,  8.441661e-03   
3.780000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.518802e-03, 7.907740e-04, 0.000000e+00,  0.000000e+00, 7.846049e-05, 2.951753e-14, 5.467265e-01,  8.441665e-03   
3.786000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.519276e-03, 7.905403e-04, 0.000000e+00,  0.000000e+00, 7.865360e-05, 3.002147e-14, 5.468081e-01,  8.441668e-03   
3.792000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.519749e-03, 7.903068e-04, 0.000000e+00,  0.000000e+00, 7.884698e-05, 3.053560e-14, 5.468800e-01,  8.441671e-03   
3.798000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.520219e-03, 7.900737e-04, 0.000000e+00,  0.000000e+00, 7.904042e-05, 3.105392e-14, 5.469196e-01,  8.441674e-03   
3.804000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.520687e-03, 7.898412e-04, 0.000000e+00,  0.000000e+00, 7.923402e-05, 3.157954e-14, 5.469341e-01,  8.441678e-03   
3.810000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.521152e-03, 7.896094e-04, 0.000000e+00,  0.000000e+00, 7.942775e-05, 3.211254e-14, 5.469240e-01,  8.441681e-03   
3.816000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.521616e-03, 7.893784e-04, 0.000000e+00,  0.000000e+00, 7.962161e-05, 3.265297e-14, 5.469022e-01,  8.441685e-03   
3.822000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.522076e-03, 7.891484e-04, 0.000000e+00,  0.000000e+00, 7.981562e-05, 3.320091e-14, 5.468704e-01,  8.441689e-03   
3.828000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.522534e-03, 7.889194e-04, 0.000000e+00,  0.000000e+00, 8.000976e-05, 3.375642e-14, 5.468280e-01,  8.441692e-03   
3.834000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.522990e-03, 7.886916e-04, 0.000000e+00,  0.000000e+00, 8.020406e-05, 3.431957e-14, 5.468033e-01,  8.441696e-03   
3.840000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.523444e-03, 7.884649e-04, 0.000000e+00,  0.000000e+00, 8.039859e-05, 3.489380e-14, 5.467622e-01,  8.441698e-03   
3.846000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.523895e-03, 7.882395e-04, 0.000000e+00,  0.000000e+00, 8.059328e-05, 3.547469e-14, 5.466812e-01,  8.441701e-03   
3.852000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.524345e-03, 7.880155e-04, 0.000000e+00,  0.000000e+00, 8.078810e-05, 3.606117e-14, 5.465878e-01,  8.441704e-03   
3.858000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.524792e-03, 7.877929e-04, 0.000000e+00,  0.000000e+00, 8.098314e-05, 3.665556e-14, 5.465226e-01,  8.441708e-03   
3.864000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.525237e-03, 7.875718e-04, 0.000000e+00,  0.000000e+00, 8.117841e-05, 3.725792e-14, 5.464585e-01,  8.441712e-03   
3.870000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.525681e-03, 7.873520e-04, 0.000000e+00,  0.000000e+00, 8.137402e-05, 3.787194e-14, 5.464006e-01,  8.441714e-03   
3.876000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.526122e-03, 7.871337e-04, 0.000000e+00,  0.000000e+00, 8.156992e-05, 3.849305e-14, 5.463457e-01,  8.441716e-03   
3.882000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.526562e-03, 7.869166e-04, 0.000000e+00,  0.000000e+00, 8.176615e-05, 3.912257e-14, 5.462400e-01,  8.441719e-03   
3.888000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.527000e-03, 7.867009e-04, 0.000000e+00,  0.000000e+00, 8.196273e-05, 3.976067e-14, 5.461675e-01,  8.441721e-03   
3.894000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.527437e-03, 7.864864e-04, 0.000000e+00,  0.000000e+00, 8.215961e-05, 4.040405e-14, 5.461215e-01,  8.441725e-03   
3.900000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.527872e-03, 7.862730e-04, 0.000000e+00,  0.000000e+00, 8.235688e-05, 4.105579e-14, 5.460733e-01,  8.441728e-03   
3.906000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.528306e-03, 7.860607e-04, 0.000000e+00,  0.000000e+00, 8.255464e-05, 4.171886e-14, 5.460365e-01,  8.441731e-03   
3.912000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.528738e-03, 7.858494e-04, 0.000000e+00,  0.000000e+00, 8.275284e-05, 4.239076e-14, 5.460571e-01,  8.441734e-03   
3.918000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.529169e-03, 7.856389e-04, 0.000000e+00,  0.000000e+00, 8.295150e-05, 4.307164e-14, 5.460780e-01,  8.441736e-03   
3.924000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.529599e-03, 7.854293e-04, 0.000000e+00,  0.000000e+00, 8.315056e-05, 4.375786e-14, 5.461041e-01,  8.441740e-03   
3.930000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.530028e-03, 7.852205e-04, 0.000000e+00,  0.000000e+00, 8.335014e-05, 4.445677e-14, 5.461308e-01,  8.441742e-03   
3.936000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.530455e-03, 7.850123e-04, 0.000000e+00,  0.000000e+00, 8.355021e-05, 4.516511e-14, 5.461777e-01,  8.441744e-03   
3.942000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.530881e-03, 7.848048e-04, 0.000000e+00,  0.000000e+00, 8.375073e-05, 4.587791e-14, 5.462208e-01,  8.441747e-03   
3.948000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.531306e-03, 7.845978e-04, 0.000000e+00,  0.000000e+00, 8.395183e-05, 4.660405e-14, 5.462623e-01,  8.441750e-03   
3.954000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.531730e-03, 7.843913e-04, 0.000000e+00,  0.000000e+00, 8.415341e-05, 4.733847e-14, 5.462848e-01,  8.441752e-03   
3.960000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.532154e-03, 7.841854e-04, 0.000000e+00,  0.000000e+00, 8.435545e-05, 4.807864e-14, 5.462828e-01,  8.441756e-03   
3.966000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.532576e-03, 7.839799e-04, 0.000000e+00,  0.000000e+00, 8.455801e-05, 4.882810e-14, 5.462799e-01,  8.441759e-03   
3.972000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.532999e-03, 7.837748e-04, 0.000000e+00,  0.000000e+00, 8.476118e-05, 4.959146e-14, 5.462650e-01,  8.441761e-03   
3.978000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.533421e-03, 7.835700e-04, 0.000000e+00,  0.000000e+00, 8.496486e-05, 5.036331e-14, 5.462347e-01,  8.441764e-03   
3.984000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.533842e-03, 7.833656e-04, 0.000000e+00,  0.000000e+00, 8.516908e-05, 5.114495e-14, 5.461947e-01,  8.441766e-03   
3.990000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.534263e-03, 7.831616e-04, 0.000000e+00,  0.000000e+00, 8.537377e-05, 5.193246e-14, 5.461375e-01,  8.441770e-03   
3.996000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.534683e-03, 7.829580e-04, 0.000000e+00,  0.000000e+00, 8.557903e-05, 5.273421e-14, 5.460814e-01,  8.441772e-03   
4.002000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.535104e-03, 7.827548e-04, 0.000000e+00,  0.000000e+00, 8.578483e-05, 5.354493e-14, 5.460192e-01,  8.441775e-03   
4.008000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.535524e-03, 7.825520e-04, 0.000000e+00,  0.000000e+00, 8.599110e-05, 5.436178e-14, 5.459250e-01,  8.441778e-03   
4.014000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.535944e-03, 7.823497e-04, 0.000000e+00,  0.000000e+00, 8.619790e-05, 5.518859e-14, 5.458064e-01,  8.441782e-03   
4.020000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.536363e-03, 7.821479e-04, 0.000000e+00,  0.000000e+00, 8.640528e-05, 5.602876e-14, 5.457021e-01,  8.441785e-03   
4.026000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.536783e-03, 7.819467e-04, 0.000000e+00,  0.000000e+00, 8.661318e-05, 5.688123e-14, 5.456282e-01,  8.441787e-03   
4.032000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.537202e-03, 7.817461e-04, 0.000000e+00,  0.000000e+00, 8.682155e-05, 5.773898e-14, 5.455431e-01,  8.441790e-03   
4.038000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.537622e-03, 7.815461e-04, 0.000000e+00,  0.000000e+00, 8.703043e-05, 5.860651e-14, 5.454229e-01,  8.441794e-03   
4.044000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.538041e-03, 7.813468e-04, 0.000000e+00,  0.000000e+00, 8.723988e-05, 5.948747e-14, 5.452675e-01,  8.441796e-03   
4.050000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.538460e-03, 7.811482e-04, 0.000000e+00,  0.000000e+00, 8.744983e-05, 6.037920e-14, 5.451244e-01,  8.441799e-03   
4.056000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.538879e-03, 7.809504e-04, 0.000000e+00,  0.000000e+00, 8.766027e-05, 6.128402e-14, 5.450217e-01,  8.441801e-03   
4.062000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.539297e-03, 7.807533e-04, 0.000000e+00,  0.000000e+00, 8.787118e-05, 6.219439e-14, 5.449310e-01,  8.441805e-03   
4.068000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.539716e-03, 7.805569e-04, 0.000000e+00,  0.000000e+00, 8.808256e-05, 6.311534e-14, 5.448132e-01,  8.441808e-03   
4.074000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.540134e-03, 7.803612e-04, 0.000000e+00,  0.000000e+00, 8.829447e-05, 6.404962e-14, 5.446657e-01,  8.441811e-03   
4.080000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.540551e-03, 7.801662e-04, 0.000000e+00,  0.000000e+00, 8.850685e-05, 6.499510e-14, 5.444938e-01,  8.441814e-03   
4.086000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.540969e-03, 7.799718e-04, 0.000000e+00,  0.000000e+00, 8.871971e-05, 6.595218e-14, 5.443698e-01,  8.441816e-03   
4.092000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.541385e-03, 7.797780e-04, 0.000000e+00,  0.000000e+00, 8.893296e-05, 6.691652e-14, 5.442813e-01,  8.441820e-03   
4.098000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.541803e-03, 7.795846e-04, 0.000000e+00,  0.000000e+00, 8.914671e-05, 6.789843e-14, 5.441965e-01,  8.441822e-03   
4.104000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.542222e-03, 7.793917e-04, 0.000000e+00,  0.000000e+00, 8.936094e-05, 6.889196e-14, 5.441284e-01,  8.441824e-03   
4.110000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.542642e-03, 7.791990e-04, 0.000000e+00,  0.000000e+00, 8.957556e-05, 6.989484e-14, 5.440569e-01,  8.441827e-03   
4.116000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.543062e-03, 7.790066e-04, 0.000000e+00,  0.000000e+00, 8.979060e-05, 7.090891e-14, 5.439451e-01,  8.441829e-03   
4.122000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.543484e-03, 7.788143e-04, 0.000000e+00,  0.000000e+00, 9.000598e-05, 7.193031e-14, 5.438706e-01,  8.441833e-03   
4.128000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.543905e-03, 7.786220e-04, 0.000000e+00,  0.000000e+00, 9.022175e-05, 7.296339e-14, 5.437966e-01,  8.441836e-03   
4.134000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.544326e-03, 7.784296e-04, 0.000000e+00,  0.000000e+00, 9.043800e-05, 7.401456e-14, 5.436967e-01,  8.441839e-03   
4.140000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.544747e-03, 7.782370e-04, 0.000000e+00,  0.000000e+00, 9.065459e-05, 7.507586e-14, 5.435852e-01,  8.441841e-03   
4.146000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.545166e-03, 7.780441e-04, 0.000000e+00,  0.000000e+00, 9.087159e-05, 7.615565e-14, 5.434498e-01,  8.441842e-03   
4.152000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.545584e-03, 7.778509e-04, 0.000000e+00,  0.000000e+00, 9.108883e-05, 7.723641e-14, 5.433062e-01,  8.441846e-03   
4.158000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.546001e-03, 7.776575e-04, 0.000000e+00,  0.000000e+00, 9.130639e-05, 7.832929e-14, 5.431303e-01,  8.441850e-03   
4.164000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.546416e-03, 7.774636e-04, 0.000000e+00,  0.000000e+00, 9.152433e-05, 7.943875e-14, 5.429541e-01,  8.441852e-03   
4.170000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.546829e-03, 7.772695e-04, 0.000000e+00,  0.000000e+00, 9.174250e-05, 8.055614e-14, 5.427580e-01,  8.441856e-03   
4.176000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.547240e-03, 7.770752e-04, 0.000000e+00,  0.000000e+00, 9.196097e-05, 8.168591e-14, 5.425143e-01,  8.441859e-03   
4.182000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.547649e-03, 7.768806e-04, 0.000000e+00,  0.000000e+00, 9.217975e-05, 8.283223e-14, 5.422034e-01,  8.441862e-03   
4.188000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.548055e-03, 7.766858e-04, 0.000000e+00,  0.000000e+00, 9.239878e-05, 8.399465e-14, 5.418618e-01,  8.441864e-03   
4.194000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.548460e-03, 7.764908e-04, 0.000000e+00,  0.000000e+00, 9.261800e-05, 8.516277e-14, 5.415186e-01,  8.441868e-03   
4.200000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.548862e-03, 7.762956e-04, 0.000000e+00,  0.000000e+00, 9.283744e-05, 8.634290e-14, 5.411341e-01,  8.441871e-03   
4.206000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.549262e-03, 7.761003e-04, 0.000000e+00,  0.000000e+00, 9.305712e-05, 8.753950e-14, 5.407155e-01,  8.441874e-03   
4.212000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.549660e-03, 7.759050e-04, 0.000000e+00,  0.000000e+00, 9.327693e-05, 8.874528e-14, 5.402985e-01,  8.441878e-03   
4.218000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.550057e-03, 7.757098e-04, 0.000000e+00,  0.000000e+00, 9.349690e-05, 8.996400e-14, 5.398647e-01,  8.441882e-03   
4.224000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.550451e-03, 7.755147e-04, 0.000000e+00,  0.000000e+00, 9.371708e-05, 9.120327e-14, 5.393995e-01,  8.441884e-03   
4.230000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.550844e-03, 7.753199e-04, 0.000000e+00,  0.000000e+00, 9.393735e-05, 9.245246e-14, 5.388928e-01,  8.441886e-03   
4.236000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.551235e-03, 7.751255e-04, 0.000000e+00,  0.000000e+00, 9.415766e-05, 9.371054e-14, 5.383699e-01,  8.441890e-03   
4.242000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.551624e-03, 7.749316e-04, 0.000000e+00,  0.000000e+00, 9.437805e-05, 9.498188e-14, 5.378224e-01,  8.441894e-03   
4.248000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.552011e-03, 7.747384e-04, 0.000000e+00,  0.000000e+00, 9.459850e-05, 9.626657e-14, 5.372386e-01,  8.441897e-03   
4.254000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.552397e-03, 7.745460e-04, 0.000000e+00,  0.000000e+00, 9.481897e-05, 9.756468e-14, 5.366376e-01,  8.441901e-03   
4.260000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.552782e-03, 7.743545e-04, 0.000000e+00,  0.000000e+00, 9.503950e-05, 9.887998e-14, 5.360370e-01,  8.441904e-03   
4.266000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.553165e-03, 7.741641e-04, 0.000000e+00,  0.000000e+00, 9.525999e-05, 1.002052e-13, 5.354434e-01,  8.441908e-03   
4.272000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.553546e-03, 7.739747e-04, 0.000000e+00,  0.000000e+00, 9.548046e-05, 1.015440e-13, 5.348908e-01,  8.441911e-03   
4.278000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.553926e-03, 7.737864e-04, 0.000000e+00,  0.000000e+00, 9.570091e-05, 1.029002e-13, 5.343721e-01,  8.441914e-03   
4.284000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.554305e-03, 7.735994e-04, 0.000000e+00,  0.000000e+00, 9.592128e-05, 1.042704e-13, 5.338516e-01,  8.441917e-03   
4.290000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.554682e-03, 7.734136e-04, 0.000000e+00,  0.000000e+00, 9.614156e-05, 1.056558e-13, 5.333591e-01,  8.441920e-03   
4.296000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.555058e-03, 7.732290e-04, 0.000000e+00,  0.000000e+00, 9.636170e-05, 1.070547e-13, 5.328440e-01,  8.441923e-03   
4.302000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.555433e-03, 7.730457e-04, 0.000000e+00,  0.000000e+00, 9.658165e-05, 1.084633e-13, 5.323056e-01,  8.441926e-03   
4.308000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.555806e-03, 7.728635e-04, 0.000000e+00,  0.000000e+00, 9.680146e-05, 1.098946e-13, 5.317866e-01,  8.441929e-03   
4.314000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.556179e-03, 7.726826e-04, 0.000000e+00,  0.000000e+00, 9.702102e-05, 1.113316e-13, 5.312677e-01,  8.441932e-03   
4.320000e+05, 1.098402e+05, 1.039649e+05, 0.000000e+00,  0.000000e+00, 4.556551e-03, 7.725028e-04, 0.000000e+00,  0.000000e+00, 9.724036e-05, 1.127830e-13, 5.307625e-01,  8.441936e-03   
