# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 7.525638e-01 
4.500000e-02, 3.500000e-02, 0.000000e+00, 7.752759e-01 
5.500000e-02, 3.500000e-02, 0.000000e+00, 7.863166e-01 
6.500000e-02, 3.500000e-02, 0.000000e+00, 7.937101e-01 
7.500000e-02, 3.500000e-02, 0.000000e+00, 7.991023e-01 
8.500000e-02, 3.500000e-02, 0.000000e+00, 8.031424e-01 
9.500000e-02, 3.500000e-02, 0.000000e+00, 8.061680e-01 
1.050000e-01, 3.500000e-02, 0.000000e+00, 8.083847e-01 
1.150000e-01, 3.500000e-02, 0.000000e+00, 8.099337e-01 
1.250000e-01, 3.500000e-02, 0.000000e+00, 8.109217e-01 
1.350000e-01, 3.500000e-02, 0.000000e+00, 8.114361e-01 
1.450000e-01, 3.500000e-02, 0.000000e+00, 8.115533e-01 
1.550000e-01, 3.500000e-02, 0.000000e+00, 8.113430e-01 
1.650000e-01, 3.500000e-02, 0.000000e+00, 8.108714e-01 
1.750000e-01, 3.500000e-02, 0.000000e+00, 8.102005e-01 
1.850000e-01, 3.500000e-02, 0.000000e+00, 8.093776e-01 
1.950000e-01, 3.500000e-02, 0.000000e+00, 8.084352e-01 
2.050000e-01, 3.500000e-02, 0.000000e+00, 8.073960e-01 
2.150000e-01, 3.500000e-02, 0.000000e+00, 8.063113e-01 
2.250000e-01, 3.500000e-02, 0.000000e+00, 8.054637e-01 
2.350000e-01, 3.500000e-02, 0.000000e+00, 8.049095e-01 
2.450000e-01, 3.500000e-02, 0.000000e+00, 8.046760e-01 
2.550000e-01, 3.500000e-02, 0.000000e+00, 8.047173e-01 
2.650000e-01, 3.500000e-02, 0.000000e+00, 8.048608e-01 
2.750000e-01, 3.500000e-02, 0.000000e+00, 8.056508e-01 
2.850000e-01, 3.500000e-02, 0.000000e+00, 8.075993e-01 
2.950000e-01, 3.500000e-02, 0.000000e+00, 8.106383e-01 
3.050000e-01, 3.500000e-02, 0.000000e+00, 8.146335e-01 
3.150000e-01, 3.500000e-02, 0.000000e+00, 8.194716e-01 
3.250000e-01, 3.500000e-02, 0.000000e+00, 8.251807e-01 
3.350000e-01, 3.500000e-02, 0.000000e+00, 8.312525e-01 
3.450000e-01, 3.500000e-02, 0.000000e+00, 8.361924e-01 
3.550000e-01, 3.500000e-02, 0.000000e+00, 8.398154e-01 
3.650000e-01, 3.500000e-02, 0.000000e+00, 8.422673e-01 
3.750000e-01, 3.500000e-02, 0.000000e+00, 8.437187e-01 
3.850000e-01, 3.500000e-02, 0.000000e+00, 8.443577e-01 
3.950000e-01, 3.500000e-02, 0.000000e+00, 8.444638e-01 
4.050000e-01, 3.500000e-02, 0.000000e+00, 8.445676e-01 
4.150000e-01, 3.500000e-02, 0.000000e+00, 8.457694e-01 
4.250000e-01, 3.500000e-02, 0.000000e+00, 8.500948e-01 
4.350000e-01, 3.500000e-02, 0.000000e+00, 8.598823e-01 
4.450000e-01, 3.500000e-02, 0.000000e+00, 8.754121e-01 
4.550000e-01, 3.500000e-02, 0.000000e+00, 8.932652e-01 
4.650000e-01, 3.500000e-02, 0.000000e+00, 9.099103e-01 
4.750000e-01, 3.500000e-02, 0.000000e+00, 9.242759e-01 
4.850000e-01, 3.500000e-02, 0.000000e+00, 9.361166e-01 
4.950000e-01, 3.500000e-02, 0.000000e+00, 9.454054e-01 
5.050000e-01, 3.500000e-02, 0.000000e+00, 9.523015e-01 
5.150000e-01, 3.500000e-02, 0.000000e+00, 9.570648e-01 
5.250000e-01, 3.500000e-02, 0.000000e+00, 9.600733e-01 
5.350000e-01, 3.500000e-02, 0.000000e+00, 9.580365e-01 
5.450000e-01, 3.500000e-02, 0.000000e+00, 9.560442e-01 
5.550000e-01, 3.500000e-02, 0.000000e+00, 9.534132e-01 
5.650000e-01, 3.500000e-02, 0.000000e+00, 9.498998e-01 
5.750000e-01, 3.500000e-02, 0.000000e+00, 9.453452e-01 
5.850000e-01, 3.500000e-02, 0.000000e+00, 9.396557e-01 
5.950000e-01, 3.500000e-02, 0.000000e+00, 9.327610e-01 
6.050000e-01, 3.500000e-02, 0.000000e+00, 9.245862e-01 
6.150000e-01, 3.500000e-02, 0.000000e+00, 9.150430e-01 
6.250000e-01, 3.500000e-02, 0.000000e+00, 9.040415e-01 
6.350000e-01, 3.500000e-02, 0.000000e+00, 8.915227e-01 
6.450000e-01, 3.500000e-02, 0.000000e+00, 8.775158e-01 
6.550000e-01, 3.500000e-02, 0.000000e+00, 8.622156e-01 
6.650000e-01, 3.500000e-02, 0.000000e+00, 8.456781e-01 
6.750000e-01, 3.500000e-02, 0.000000e+00, 8.278550e-01 
6.850000e-01, 3.500000e-02, 0.000000e+00, 8.088164e-01 
6.950000e-01, 3.500000e-02, 0.000000e+00, 7.883651e-01 
7.050000e-01, 3.500000e-02, 0.000000e+00, 7.642686e-01 
7.150000e-01, 3.500000e-02, 0.000000e+00, 7.337028e-01 
7.250000e-01, 3.500000e-02, 0.000000e+00, 7.770174e-01 
7.350000e-01, 3.500000e-02, 0.000000e+00, 8.348419e-01 
7.450000e-01, 3.500000e-02, 0.000000e+00, 8.715075e-01 
7.550000e-01, 3.500000e-02, 0.000000e+00, 8.983514e-01 
7.650000e-01, 3.500000e-02, 0.000000e+00, 9.200227e-01 
7.750000e-01, 3.500000e-02, 0.000000e+00, 9.384547e-01 
7.850000e-01, 3.500000e-02, 0.000000e+00, 9.544704e-01 
7.950000e-01, 3.500000e-02, 0.000000e+00, 9.686463e-01 
8.050000e-01, 3.500000e-02, 0.000000e+00, 9.814293e-01 
8.150000e-01, 3.500000e-02, 0.000000e+00, 9.932072e-01 
8.250000e-01, 3.500000e-02, 0.000000e+00, 1.004357e+00 
8.350000e-01, 3.500000e-02, 0.000000e+00, 1.015262e+00 
8.450000e-01, 3.500000e-02, 0.000000e+00, 1.026413e+00 
8.550000e-01, 3.500000e-02, 0.000000e+00, 1.044134e+00 
8.650000e-01, 3.500000e-02, 0.000000e+00, 1.033625e+00 
8.750000e-01, 3.500000e-02, 0.000000e+00, 1.021512e+00 
8.850000e-01, 3.500000e-02, 0.000000e+00, 1.008072e+00 
8.950000e-01, 3.500000e-02, 0.000000e+00, 9.931211e-01 
9.050000e-01, 3.500000e-02, 0.000000e+00, 9.762778e-01 
9.150000e-01, 3.500000e-02, 0.000000e+00, 9.570640e-01 
9.250000e-01, 3.500000e-02, 0.000000e+00, 9.347874e-01 
9.350000e-01, 3.500000e-02, 0.000000e+00, 9.075970e-01 
9.450000e-01, 3.500000e-02, 0.000000e+00, 8.721707e-01 
9.550000e-01, 3.500000e-02, 0.000000e+00, 8.251079e-01 
9.650000e-01, 3.500000e-02, 0.000000e+00, 7.764248e-01 
9.750000e-01, 3.500000e-02, 0.000000e+00, 7.608590e-01 
9.850000e-01, 3.500000e-02, 0.000000e+00, 7.724016e-01 
9.950000e-01, 3.500000e-02, 0.000000e+00, 7.774736e-01 
1.005000e+00, 3.500000e-02, 0.000000e+00, 7.791386e-01 
1.015000e+00, 3.500000e-02, 0.000000e+00, 7.806106e-01 
1.025000e+00, 3.500000e-02, 0.000000e+00, 7.823526e-01 
