# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 1.479470e+00 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.480999e+00 
5.500000e-02, 3.500000e-02, 0.000000e+00, 1.476934e+00 
6.500000e-02, 3.500000e-02, 0.000000e+00, 1.472611e+00 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.466416e+00 
8.500000e-02, 3.500000e-02, 0.000000e+00, 1.466761e+00 
9.500000e-02, 3.500000e-02, 0.000000e+00, 1.472189e+00 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.476771e+00 
1.150000e-01, 3.500000e-02, 0.000000e+00, 1.480702e+00 
1.250000e-01, 3.500000e-02, 0.000000e+00, 1.484139e+00 
1.350000e-01, 3.500000e-02, 0.000000e+00, 1.487259e+00 
1.450000e-01, 3.500000e-02, 0.000000e+00, 1.490239e+00 
1.550000e-01, 3.500000e-02, 0.000000e+00, 1.493075e+00 
1.650000e-01, 3.500000e-02, 0.000000e+00, 1.495268e+00 
1.750000e-01, 3.500000e-02, 0.000000e+00, 1.497788e+00 
1.850000e-01, 3.500000e-02, 0.000000e+00, 1.500667e+00 
1.950000e-01, 3.500000e-02, 0.000000e+00, 1.503452e+00 
2.050000e-01, 3.500000e-02, 0.000000e+00, 1.506082e+00 
2.150000e-01, 3.500000e-02, 0.000000e+00, 1.508599e+00 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.511051e+00 
2.350000e-01, 3.500000e-02, 0.000000e+00, 1.513552e+00 
2.450000e-01, 3.500000e-02, 0.000000e+00, 1.516515e+00 
2.550000e-01, 3.500000e-02, 0.000000e+00, 1.521008e+00 
2.650000e-01, 3.500000e-02, 0.000000e+00, 1.524605e+00 
2.750000e-01, 3.500000e-02, 0.000000e+00, 1.527087e+00 
2.850000e-01, 3.500000e-02, 0.000000e+00, 1.529601e+00 
2.950000e-01, 3.500000e-02, 0.000000e+00, 1.532394e+00 
3.050000e-01, 3.500000e-02, 0.000000e+00, 1.535550e+00 
3.150000e-01, 3.500000e-02, 0.000000e+00, 1.538664e+00 
