# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 2.175667e-34 
4.500000e-02, 3.500000e-02, 0.000000e+00, 4.712910e-32 
5.500000e-02, 3.500000e-02, 0.000000e+00, 5.045843e-30 
6.500000e-02, 3.500000e-02, 0.000000e+00, 3.551530e-28 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.849849e-26 
8.500000e-02, 3.500000e-02, 0.000000e+00, 7.633160e-25 
9.500000e-02, 3.500000e-02, 0.000000e+00, 2.599540e-23 
1.050000e-01, 3.500000e-02, 0.000000e+00, 7.498366e-22 
1.150000e-01, 3.500000e-02, 0.000000e+00, 1.864047e-20 
1.250000e-01, 3.500000e-02, 0.000000e+00, 4.041892e-19 
1.350000e-01, 3.500000e-02, 0.000000e+00, 7.706874e-18 
1.450000e-01, 3.500000e-02, 0.000000e+00, 1.298442e-16 
1.550000e-01, 3.500000e-02, 0.000000e+00, 1.936276e-15 
1.650000e-01, 3.500000e-02, 0.000000e+00, 2.554590e-14 
1.750000e-01, 3.500000e-02, 0.000000e+00, 2.985131e-13 
1.850000e-01, 3.500000e-02, 0.000000e+00, 3.123612e-12 
1.950000e-01, 3.500000e-02, 0.000000e+00, 2.952829e-11 
2.050000e-01, 3.500000e-02, 0.000000e+00, 2.533192e-10 
2.150000e-01, 3.500000e-02, 0.000000e+00, 1.975320e-09 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.399565e-08 
2.350000e-01, 3.500000e-02, 0.000000e+00, 8.988113e-08 
2.450000e-01, 3.500000e-02, 0.000000e+00, 5.202447e-07 
2.550000e-01, 3.500000e-02, 0.000000e+00, 2.685523e-06 
2.650000e-01, 3.500000e-02, 0.000000e+00, 1.220392e-05 
2.750000e-01, 3.500000e-02, 0.000000e+00, 4.964986e-05 
2.850000e-01, 3.500000e-02, 0.000000e+00, 1.830202e-04 
2.950000e-01, 3.500000e-02, 0.000000e+00, 6.139942e-04 
3.050000e-01, 3.500000e-02, 0.000000e+00, 1.880576e-03 
3.150000e-01, 3.500000e-02, 0.000000e+00, 5.293035e-03 
3.250000e-01, 3.500000e-02, 0.000000e+00, 1.386740e-02 
3.350000e-01, 3.500000e-02, 0.000000e+00, 3.368670e-02 
3.450000e-01, 3.500000e-02, 0.000000e+00, 7.447675e-02 
3.550000e-01, 3.500000e-02, 0.000000e+00, 1.478060e-01 
3.650000e-01, 3.500000e-02, 0.000000e+00, 2.889557e-01 
3.750000e-01, 3.500000e-02, 0.000000e+00, 1.151324e-01 
3.850000e-01, 3.500000e-02, 0.000000e+00, 4.129289e-02 
3.950000e-01, 3.500000e-02, 0.000000e+00, 1.294041e-02 
4.050000e-01, 3.500000e-02, 0.000000e+00, 3.497702e-03 
4.150000e-01, 3.500000e-02, 0.000000e+00, 8.107492e-04 
4.250000e-01, 3.500000e-02, 0.000000e+00, 1.625560e-04 
4.350000e-01, 3.500000e-02, 0.000000e+00, 2.856930e-05 
4.450000e-01, 3.500000e-02, 0.000000e+00, 4.459333e-06 
4.550000e-01, 3.500000e-02, 0.000000e+00, 6.249461e-07 
4.650000e-01, 3.500000e-02, 0.000000e+00, 7.929893e-08 
4.750000e-01, 3.500000e-02, 0.000000e+00, 9.165724e-09 
4.850000e-01, 3.500000e-02, 0.000000e+00, 9.687495e-10 
4.950000e-01, 3.500000e-02, 0.000000e+00, 9.377904e-11 
5.050000e-01, 3.500000e-02, 0.000000e+00, 8.308645e-12 
5.150000e-01, 3.500000e-02, 0.000000e+00, 6.716747e-13 
5.250000e-01, 3.500000e-02, 0.000000e+00, 4.928004e-14 
5.350000e-01, 3.500000e-02, 0.000000e+00, 3.255815e-15 
5.450000e-01, 3.500000e-02, 0.000000e+00, 1.915915e-16 
5.550000e-01, 3.500000e-02, 0.000000e+00, 9.890914e-18 
5.650000e-01, 3.500000e-02, 0.000000e+00, 4.384899e-19 
5.750000e-01, 3.500000e-02, 0.000000e+00, 1.618628e-20 
5.850000e-01, 3.500000e-02, 0.000000e+00, 7.832541e-22 
5.950000e-01, 3.500000e-02, 0.000000e+00, 2.292911e-16 
6.050000e-01, 3.500000e-02, 0.000000e+00, 2.911043e-10 
6.150000e-01, 3.500000e-02, 0.000000e+00, 1.142676e-07 
6.250000e-01, 3.500000e-02, 0.000000e+00, 5.108511e-06 
6.350000e-01, 3.500000e-02, 0.000000e+00, 9.974937e-05 
6.450000e-01, 3.500000e-02, 0.000000e+00, 1.109351e-03 
6.550000e-01, 3.500000e-02, 0.000000e+00, 7.540567e-03 
6.650000e-01, 3.500000e-02, 0.000000e+00, 3.212534e-02 
6.750000e-01, 3.500000e-02, 0.000000e+00, 8.953853e-02 
6.850000e-01, 3.500000e-02, 0.000000e+00, 1.774957e-01 
6.950000e-01, 3.500000e-02, 0.000000e+00, 2.768709e-01 
7.050000e-01, 3.500000e-02, 0.000000e+00, 3.706622e-01 
7.150000e-01, 3.500000e-02, 0.000000e+00, 4.523291e-01 
7.250000e-01, 3.500000e-02, 0.000000e+00, 5.220248e-01 
7.350000e-01, 3.500000e-02, 0.000000e+00, 5.819771e-01 
7.450000e-01, 3.500000e-02, 0.000000e+00, 6.331919e-01 
7.550000e-01, 3.500000e-02, 0.000000e+00, 6.767197e-01 
7.650000e-01, 3.500000e-02, 0.000000e+00, 7.134398e-01 
7.750000e-01, 3.500000e-02, 0.000000e+00, 7.426002e-01 
7.850000e-01, 3.500000e-02, 0.000000e+00, 7.637426e-01 
7.950000e-01, 3.500000e-02, 0.000000e+00, 7.175966e-01 
8.050000e-01, 3.500000e-02, 0.000000e+00, 6.710464e-01 
8.150000e-01, 3.500000e-02, 0.000000e+00, 6.187967e-01 
8.250000e-01, 3.500000e-02, 0.000000e+00, 5.579539e-01 
8.350000e-01, 3.500000e-02, 0.000000e+00, 4.857079e-01 
8.450000e-01, 3.500000e-02, 0.000000e+00, 3.953615e-01 
8.550000e-01, 3.500000e-02, 0.000000e+00, 2.804527e-01 
8.650000e-01, 3.500000e-02, 0.000000e+00, 1.439913e-01 
8.750000e-01, 3.500000e-02, 0.000000e+00, 2.227853e-02 
8.850000e-01, 3.500000e-02, 0.000000e+00, 3.240585e-03 
8.950000e-01, 3.500000e-02, 0.000000e+00, 1.608475e-02 
9.050000e-01, 3.500000e-02, 0.000000e+00, 5.002595e-02 
9.150000e-01, 3.500000e-02, 0.000000e+00, 1.128893e-01 
9.250000e-01, 3.500000e-02, 0.000000e+00, 2.056273e-01 
9.350000e-01, 3.500000e-02, 0.000000e+00, 3.301639e-01 
9.450000e-01, 3.500000e-02, 0.000000e+00, 4.654851e-01 
9.550000e-01, 3.500000e-02, 0.000000e+00, 5.571717e-01 
9.650000e-01, 3.500000e-02, 0.000000e+00, 4.821480e-01 
9.750000e-01, 3.500000e-02, 0.000000e+00, 4.193867e-01 
9.850000e-01, 3.500000e-02, 0.000000e+00, 3.340361e-01 
9.950000e-01, 3.500000e-02, 0.000000e+00, 2.433696e-01 
1.005000e+00, 3.500000e-02, 0.000000e+00, 1.610284e-01 
1.015000e+00, 3.500000e-02, 0.000000e+00, 9.948625e-02 
1.025000e+00, 3.500000e-02, 0.000000e+00, 5.715013e-02 
1.035000e+00, 3.500000e-02, 0.000000e+00, 2.996924e-02 
1.045000e+00, 3.500000e-02, 0.000000e+00, 1.415340e-02 
1.055000e+00, 3.500000e-02, 0.000000e+00, 5.975218e-03 
1.065000e+00, 3.500000e-02, 0.000000e+00, 2.251357e-03 
1.075000e+00, 3.500000e-02, 0.000000e+00, 7.590785e-04 
1.085000e+00, 3.500000e-02, 0.000000e+00, 2.301677e-04 
1.095000e+00, 3.500000e-02, 0.000000e+00, 6.311924e-05 
1.105000e+00, 3.500000e-02, 0.000000e+00, 1.573728e-05 
1.115000e+00, 3.500000e-02, 0.000000e+00, 3.583577e-06 
1.125000e+00, 3.500000e-02, 0.000000e+00, 7.481075e-07 
1.135000e+00, 3.500000e-02, 0.000000e+00, 1.436297e-07 
1.145000e+00, 3.500000e-02, 0.000000e+00, 2.542938e-08 
1.155000e+00, 3.500000e-02, 0.000000e+00, 4.161871e-09 
